path	type	size	permissions	modification_time	user	group	device_id	hard_links	special_device_id	inode	block_size	blocks	flags	generation	access_time	change_time	birth_time	year_folder
SEP, 16 2007-Long lan Longan.txt	file	   2.44K	rw-	2011-12-29T14:59:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41681	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-29T14:59:48Z	2018-02-24T03:14:44Z	2007
SEP, 16 2007-Tetegenan Guru Sayan Abot.txt	file	   2.04K	rw-	2011-12-29T15:00:09Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41682	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-29T15:00:09Z	2018-02-24T03:14:14Z	2007
SEP, 16 2007-Madasar antuk Nyastra.txt	file	   1.59K	rw-	2011-12-29T15:00:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41683	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-29T15:00:28Z	2018-02-24T03:13:31Z	2007
SEP, 16 2007-Purnama Pralambang Suarga.txt	file	   1.66K	rw-	2011-12-29T15:00:44Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41684	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-29T15:00:44Z	2018-02-24T03:13:55Z	2007
SEP, 16 2007-Purnama Matemu Tilem ring Tenganan Pegringsingan.txt	file	   3.26K	rw-	2011-12-29T15:01:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41685	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-29T15:01:05Z	2018-02-24T03:14:25Z	2007
SEP, 9 2007-I Buyung Nyrita.txt	file	   4.48K	rw-	2011-12-29T15:01:55Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41686	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-29T15:01:55Z	2018-02-24T03:14:52Z	2007
SEP, 9 2007-Bajang Bunga.txt	file	   7.92K	rw-	2011-12-29T15:02:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41687	4096	16	0	0	1980-01-01T00:00:00Z	2011-12-29T15:02:15Z	2018-02-24T03:14:53Z	2007
SEP, 9 2007-Tanah Taksu Bali.txt	file	   4.08K	rw-	2011-12-29T15:03:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41688	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-29T15:03:27Z	2018-02-24T03:13:55Z	2007
SEP, 9 2007-Gita ambara.txt	file	   3.81K	rw-	2011-12-29T15:04:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41689	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-29T15:04:21Z	2018-02-24T03:14:17Z	2007
SEP, 9 2007-Dadong Tumbah lan Arja RRI Denpasar.txt	file	   3.01K	rw-	2011-12-29T15:05:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41690	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-29T15:05:17Z	2018-02-24T03:14:13Z	2007
SEP, 9 2007-Ring Radio,  Ngorta kantos Mamitra.txt	file	   2.5K	rw-	2011-12-29T15:05:39Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41691	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-29T15:05:39Z	2018-02-24T03:14:32Z	2007
SEP, 9 2007-Radio Srana Nglimbakang Budaya.txt	file	   2.1K	rw-	2011-12-29T15:06:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41692	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-29T15:06:05Z	2018-02-24T03:14:11Z	2007
SEP, 2 2007-Ngurus sané Jelé, Nemu Melah.txt	file	   4.83K	rw-	2011-12-29T15:06:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41693	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-29T15:06:57Z	2018-02-24T03:13:49Z	2007
SEP, 2 2007-Pengater Acara ring 'Gemar Membaca'.txt	file	   1.9K	rw-	2011-12-29T15:07:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41694	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-29T15:07:28Z	2018-02-24T03:14:43Z	2007
SEP, 2 2007-I Gowak Nyrita.txt	file	   4.53K	rw-	2011-12-29T15:08:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41695	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-29T15:08:03Z	2018-02-24T03:14:14Z	2007
SEP, 2 2007-Magambel, Malatih Madémokrasi.txt	file	   1.56K	rw-	2011-12-29T15:08:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41696	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-29T15:08:21Z	2018-02-24T03:13:42Z	2007
SEP, 2 2007-Nangka Makatik Patpat.txt	file	   7.59K	rw-	2011-12-29T15:08:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41697	4096	16	0	0	1980-01-01T00:00:00Z	2011-12-29T15:08:43Z	2018-02-24T03:14:01Z	2007
SEP, 2 2007-Ilang Teba, Sampah Katah.txt	file	   4.74K	rw-	2011-12-29T15:09:04Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41698	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-29T15:09:04Z	2018-02-24T03:13:32Z	2007
AUG, 26 2007-Mare Teka.txt	file	   6.12K	rw-	2011-12-31T16:33:37Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41699	4096	13	0	0	1980-01-01T00:00:00Z	2011-12-31T16:33:37Z	2018-02-24T03:13:42Z	2007
AUG, 26 2007-Pasih Kampih.txt	file	   4.51K	rw-	2011-12-31T16:34:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41700	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-31T16:34:19Z	2018-02-24T03:14:06Z	2007
AUG, 26 2007-Segara Wukir.txt	file	   3.9K	rw-	2011-12-31T16:35:07Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41701	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:35:07Z	2018-02-24T03:13:44Z	2007
AUG, 19 2007-Numbas Banten.txt	file	   3.43K	rw-	2011-12-31T16:36:06Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41702	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-31T16:36:06Z	2018-02-24T03:14:44Z	2007
AUG, 19 2007-Bangkung Téngésan.txt	file	   3.77K	rw-	2011-12-31T16:36:40Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41703	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:36:40Z	2018-02-24T03:14:31Z	2007
AUG, 19 2007-Panonton tan Kayun sané Ngametuang Sungsut.txt	file	   1.47K	rw-	2011-12-31T16:37:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41704	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-31T16:37:20Z	2018-02-24T03:13:50Z	2007
AUG, 12 2007-Magantung Bok Akatih.txt	file	   3.77K	rw-	2011-12-31T16:38:24Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41705	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:38:24Z	2018-02-24T03:14:06Z	2007
AUG, 12 2007-Independence Day.txt	file	   4.04K	rw-	2011-12-31T16:38:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41706	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T16:38:56Z	2018-02-24T03:13:55Z	2007
AUG, 12 2007-Sekaa Shanti Dharma Guna.txt	file	   2.54K	rw-	2011-12-31T16:39:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41707	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-31T16:39:27Z	2018-02-24T03:14:49Z	2007
JUN, 24 2007-Senggak Penjor.txt	file	   4.16K	rw-	2011-12-31T16:40:39Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41708	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T16:40:39Z	2018-02-24T03:14:43Z	2007
JUN, 24 2007-Guling Galungan.txt	file	   3.37K	rw-	2011-12-31T16:41:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41709	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-31T16:41:20Z	2018-02-24T03:14:06Z	2007
JUN, 24 2007-Ten Wénten Target Menang.txt	file	   1.81K	rw-	2011-12-31T16:41:58Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41710	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T16:41:58Z	2018-02-24T03:14:53Z	2007
JUN, 17 2007-Sutresna ring Pisang Bali.txt	file	   1.75K	rw-	2011-12-31T16:42:55Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41711	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T16:42:55Z	2018-02-24T03:14:53Z	2007
JUN, 17 2007-70 Persén Pisang Sané Kabuatang ring Bali Kanggé Upakara.txt	file	   3.28K	rw-	2011-12-31T16:43:41Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41712	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-31T16:43:41Z	2018-02-24T03:13:32Z	2007
JUN, 17 2007-Nglanglang Buana antuk Tari Kontémporér.txt	file	   2.39K	rw-	2011-12-31T16:44:24Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41713	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-31T16:44:24Z	2018-02-24T03:13:44Z	2007
JUN, 17 2007-Nalangin Anak Istri.txt	file	   1.71K	rw-	2011-12-31T16:45:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41714	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T16:45:05Z	2018-02-24T03:13:49Z	2007
JUN, 17 2007-Padunung Ngadut Patundung.txt	file	   3.87K	rw-	2011-12-31T16:45:40Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41715	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:45:40Z	2018-02-24T03:14:33Z	2007
JUN, 17 2007-Pisang Piseng.txt	file	   3.73K	rw-	2011-12-31T16:46:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41716	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:46:19Z	2018-02-24T03:14:02Z	2007
JUN, 17 2007-Bungut Linggah.txt	file	   3.71K	rw-	2011-12-31T16:46:54Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41717	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:46:54Z	2018-02-24T03:13:31Z	2007
JUN, 10 2007-Tuara Arja.txt	file	   3.85K	rw-	2011-12-31T16:47:51Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41718	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:47:51Z	2018-02-24T03:14:13Z	2007
JUN, 10 2007-Nyebun.txt	file	   4.53K	rw-	2011-12-31T16:48:44Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41719	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-31T16:48:44Z	2018-02-24T03:14:24Z	2007
JUN, 10 2007-Sekaa Shanti Gita Swara Aéro Catering Service.txt	file	   2.58K	rw-	2011-12-31T16:49:54Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41720	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-31T16:49:54Z	2018-02-24T03:13:33Z	2007
JUN, 3 2007-Lén Pidan Lén Jani.txt	file	   4.36K	rw-	2011-12-31T16:50:40Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41721	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T16:50:40Z	2018-02-24T03:14:53Z	2007
JUN, 3 2007-Suksés Mréngés.txt	file	   3.68K	rw-	2011-12-31T16:51:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41722	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:51:17Z	2018-02-24T03:14:38Z	2007
MEI, 27 2007-Bésér Bazar.txt	file	   3.34K	rw-	2011-12-31T16:53:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41723	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-31T16:53:27Z	2018-02-24T03:14:14Z	2007
MEI, 27 2007-Ngrusak lan Ngresik.txt	file	   3.52K	rw-	2011-12-31T16:54:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41724	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:54:11Z	2018-02-24T03:14:43Z	2007
MEI, 27 2007-DAGANG ÉS ROTI.txt	file	   5.92K	rw-	2011-12-31T16:54:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41725	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-31T16:54:52Z	2018-02-24T03:14:24Z	2007
MEI, 27 2007-Masuluh ring Sastra.txt	file	   1.58K	rw-	2011-12-31T16:55:26Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41726	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T16:55:26Z	2018-02-24T03:13:43Z	2007
MEI, 27 2007-Waged krana Sering Malomba.txt	file	   1.49K	rw-	2011-12-31T16:55:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41727	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-31T16:55:53Z	2018-02-24T03:14:09Z	2007
MEI, 20 2007-Dueg mueg.txt	file	   3.9K	rw-	2011-12-31T16:57:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41728	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T16:57:01Z	2018-02-24T03:14:43Z	2007
MEI, 20 2007-Dueg Ngapung.txt	file	   2.77K	rw-	2011-12-31T16:57:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41729	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-31T16:57:28Z	2018-02-24T03:13:44Z	2007
MEI, 20 2007-SMS.txt	file	   4.2K	rw-	2011-12-31T16:58:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41730	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T16:58:00Z	2018-02-24T03:13:56Z	2007
MEI, 6 2007-Gumi Seksek.txt	file	   4.01K	rw-	2011-12-31T16:59:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41731	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T16:59:20Z	2018-02-24T03:13:50Z	2007
MEI, 6 2007-Cupit Majepit.txt	file	   3.28K	rw-	2011-12-31T17:00:13Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41732	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-31T17:00:13Z	2018-02-24T03:14:25Z	2007
MEI, 6 2007-Bali nénten Kirangan Karang.txt	file	   1.68K	rw-	2011-12-31T17:00:45Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41733	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T17:00:45Z	2018-02-24T03:14:43Z	2007
APR, 29 2007-Pecah Rékor.txt	file	   1.66K	rw-	2011-12-31T17:01:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41734	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T17:01:43Z	2018-02-24T03:14:30Z	2007
APR, 29 2007-Dalang Swagina Pingit.txt	file	   2.11K	rw-	2011-12-31T17:02:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41735	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-31T17:02:11Z	2018-02-24T03:14:50Z	2007
APR, 29 2007-Berjuang tan pamerih.txt	file	   1.86K	rw-	2011-12-31T17:02:42Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41736	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-31T17:02:42Z	2018-02-24T03:14:02Z	2007
APR, 29 2007-Ngundang Gamang.txt	file	   4.31K	rw-	2011-12-31T17:03:22Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41737	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-31T17:03:22Z	2018-02-24T03:14:44Z	2007
APR, 29 2007-Pakaryan Pandé Méweh lan Ketil.txt	file	   2.06K	rw-	2011-12-31T17:04:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41738	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-31T17:04:00Z	2018-02-24T03:13:31Z	2007
APR, 29 2007-Saking Pandé Besi Ngantos Pandé Komputer.txt	file	   3.53K	rw-	2011-12-31T17:05:09Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41739	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-31T17:05:09Z	2018-02-24T03:13:33Z	2007
APR, 29 2007-Tumpek Landep lan Konsép Téknologi.txt	file	   2.48K	rw-	2011-12-31T17:05:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41740	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-31T17:05:53Z	2018-02-24T03:14:38Z	2007
APR, 15 2007-Anutné Kebaya Matimpal Wastra.txt	file	   1.82K	rw-	2012-01-01T16:49:24Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41741	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-01T16:49:24Z	2018-02-24T03:14:33Z	2007
APR, 15 2007-Jejeh Sawahé Ical.txt	file	   1.89K	rw-	2012-01-01T16:50:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41742	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-01T16:50:03Z	2018-02-24T03:14:36Z	2007
APR, 15 2007-Pacentokan Dharma Gita Radio Global.txt	file	   2.71K	rw-	2012-01-01T16:50:38Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41743	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-01T16:50:38Z	2018-02-24T03:14:36Z	2007
APR, 15 2007-Juara I Lomba Nulis Bali.txt	file	   1.63K	rw-	2012-01-01T16:51:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41744	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-01T16:51:03Z	2018-02-24T03:14:24Z	2007
APR, 15 2007-T O N G O S.txt	file	   2.43K	rw-	2012-01-01T16:53:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41745	4096	5	0	0	1980-01-01T00:00:00Z	2012-01-01T16:53:30Z	2018-02-24T03:14:32Z	2007
APR, 15 2007-Pragina Sujati, nénten Jaruh.txt	file	   1.99K	rw-	2012-01-01T16:59:12Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41746	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-01T16:59:12Z	2018-02-24T03:14:44Z	2007
APR, 15 2007-Mih, Kebayané  Ka-Baya-baya.txt	file	   3.28K	rw-	2012-01-01T17:02:02Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41747	4096	7	0	0	1980-01-01T00:00:00Z	2012-01-01T17:02:02Z	2018-02-24T03:13:59Z	2007
APR, 15 2007-Nyrangcang.txt	file	   2.79K	rw-	2012-01-01T17:07:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41748	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-01T17:07:34Z	2018-02-24T03:14:55Z	2007
APR, 15 2007-KE(L)BAYA(H).txt	file	   3.73K	rw-	2012-01-01T17:19:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41749	4096	8	0	0	1980-01-01T00:00:00Z	2012-01-01T17:19:56Z	2018-02-24T03:13:55Z	2007
APR, 8 2007-Ngutsahayang Bibit Duren Kani.txt	file	   1.48K	rw-	2012-01-01T17:26:12Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41750	4096	3	0	0	1980-01-01T00:00:00Z	2012-01-01T17:26:12Z	2018-02-24T03:14:45Z	2007
APR, 8 2007-Ngaptiang Muséum Sosrobahu ring Ubud.txt	file	   2.22K	rw-	2012-01-01T17:26:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41751	4096	5	0	0	1980-01-01T00:00:00Z	2012-01-01T17:26:34Z	2018-02-24T03:14:01Z	2007
APR, 8 2007-Léak Jegég.txt	file	   5.36K	rw-	2012-01-01T17:28:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41752	4096	11	0	0	1980-01-01T00:00:00Z	2012-01-01T17:28:05Z	2018-02-24T03:14:26Z	2007
APR, 8 2007-Mangku Barong.txt	file	   7.34K	rw-	2012-01-01T17:31:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41753	4096	15	0	0	1980-01-01T00:00:00Z	2012-01-01T17:31:19Z	2018-02-24T03:14:38Z	2007
APR, 8 2007-Disiplin ring geria miwah ring sekolah.txt	file	   1.96K	rw-	2012-01-01T17:33:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41754	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-01T17:33:16Z	2018-02-24T03:13:33Z	2007
APR, 8 2007-NYAPLIR.txt	file	   2.8K	rw-	2012-01-01T17:34:14Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41755	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-01T17:34:14Z	2018-02-24T03:14:55Z	2007
APR, 8 2007-Pocol Dueg.txt	file	   3.72K	rw-	2012-01-01T17:37:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41756	4096	8	0	0	1980-01-01T00:00:00Z	2012-01-01T17:37:53Z	2018-02-24T03:13:44Z	2007
APR, 1 2007-Solah Soléh.txt	file	   3.26K	rw-	2012-01-01T17:38:32Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41757	4096	7	0	0	1980-01-01T00:00:00Z	2012-01-01T17:38:32Z	2018-02-24T03:13:32Z	2007
MEI, 20 2007-Tresna ring Budaya Ngawit saking Kulawarga.txt	file	   1.98K	rw-	2012-01-02T04:09:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41758	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-02T04:09:20Z	2018-02-24T03:13:46Z	2007
MAR, 18 2007-Pengeng Sipeng.txt	file	   4.2K	rw-	2012-01-03T15:03:09Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41759	4096	9	0	0	1980-01-01T00:00:00Z	2012-01-03T15:03:09Z	2018-02-24T03:13:31Z	2007
MAR, 18 2007-MANGSA.txt	file	   3.36K	rw-	2012-01-03T15:03:58Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41760	4096	7	0	0	1980-01-01T00:00:00Z	2012-01-03T15:03:58Z	2018-02-24T03:14:09Z	2007
MAR, 18 2007-Profésor Wau Makebior.txt	file	   7.55K	rw-	2012-01-03T15:05:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41761	4096	16	0	0	1980-01-01T00:00:00Z	2012-01-03T15:05:53Z	2018-02-24T03:13:42Z	2007
MAR, 11 2007-DÉDÉS.txt	file	   7.18K	rw-	2012-01-03T15:07:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41762	4096	15	0	0	1980-01-01T00:00:00Z	2012-01-03T15:07:17Z	2018-02-24T03:14:45Z	2007
MAR, 11 2007-Mahasisya tur Mahaguru.txt	file	   1.86K	rw-	2012-01-03T15:07:58Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41763	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-03T15:07:58Z	2018-02-24T03:14:30Z	2007
MAR, 11 2007-MRATAIN BATU MAKOCOK.txt	file	   3.27K	rw-	2012-01-03T15:09:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41764	4096	7	0	0	1980-01-01T00:00:00Z	2012-01-03T15:09:01Z	2018-02-24T03:14:14Z	2007
MAR, 11 2007-Tali Timbang.txt	file	   2.75K	rw-	2012-01-03T15:12:36Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41765	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-03T15:12:36Z	2018-02-24T03:14:51Z	2007
MAR, 11 2007-Ubuan Tunu, Manusa Tuna.txt	file	   4.92K	rw-	2012-01-03T15:14:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41766	4096	10	0	0	1980-01-01T00:00:00Z	2012-01-03T15:14:19Z	2018-02-24T03:13:50Z	2007
MAR, 4 2007-Dot Mati.txt	file	   4.04K	rw-	2012-01-03T15:16:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41767	4096	9	0	0	1980-01-01T00:00:00Z	2012-01-03T15:16:28Z	2018-02-24T03:14:14Z	2007
FEB, 25 2007-Dumun Nepak Kotak Pensil.txt	file	   1.76K	rw-	2012-01-03T15:28:49Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41768	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-03T15:28:49Z	2018-02-24T03:14:24Z	2007
FEB, 25 2007-Jangkrik Maénci.txt	file	   5.43K	rw-	2012-01-03T15:30:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41769	4096	11	0	0	1980-01-01T00:00:00Z	2012-01-03T15:30:30Z	2018-02-24T03:14:14Z	2007
FEB, 25 2007-Agama Hindu Boya ja  Upakara Kémanten.txt	file	   1.63K	rw-	2012-01-03T15:31:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41770	4096	4	0	0	1980-01-01T00:00:00Z	2012-01-03T15:31:16Z	2018-02-24T03:14:44Z	2007
FEB, 25 2007-MABYANGBYUNGAN.txt	file	   2.91K	rw-	2012-01-03T15:32:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41771	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-03T15:32:48Z	2018-02-24T03:14:33Z	2007
FEB, 25 2007-Topéng.txt	file	   2.66K	rw-	2012-01-03T15:33:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41772	4096	6	0	0	1980-01-01T00:00:00Z	2012-01-03T15:33:17Z	2018-02-24T03:14:30Z	2007
FEB, 25 2007-DPRD Sing Matapel.txt	file	   4.12K	rw-	2012-01-03T15:33:55Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41773	4096	9	0	0	1980-01-01T00:00:00Z	2012-01-03T15:33:55Z	2018-02-24T03:13:54Z	2007
FEB, 25 2007-Kayu lan Kayun.txt	file	   5.16K	rw-	2012-01-03T15:39:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41774	4096	11	0	0	1980-01-01T00:00:00Z	2012-01-03T15:39:48Z	2018-02-24T03:14:14Z	2007
FEB, 11 2007-Buang Jaruh.txt	file	   3.95K	rw-	2012-01-03T15:42:37Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41775	4096	8	0	0	1980-01-01T00:00:00Z	2012-01-03T15:42:37Z	2018-02-24T03:14:55Z	2007
FEB, 11 2007-Yéh Paningalanné.txt	file	   4.88K	rw-	2012-01-03T15:46:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41776	4096	10	0	0	1980-01-01T00:00:00Z	2012-01-03T15:46:03Z	2018-02-24T03:13:43Z	2007
FEB, 11 2007-Tan Ulap ring Kuasa.txt	file	   1.43K	rw-	2012-01-03T15:46:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41777	4096	3	0	0	1980-01-01T00:00:00Z	2012-01-03T15:46:48Z	2018-02-24T03:14:30Z	2007
